       Value   Percentile   TotalCount 1/(1-Percentile)
     3631.00     0.000000       545393         1.00
     3647.00     0.000000       545582         1.00
     3663.00     0.000000       545785         1.00
     3679.00     0.000000       545999         1.00
     3695.00     0.000000       546201         1.00
     3711.00     0.000000       546406         1.00
     3727.00     0.000000       546607         1.00
     3743.00     0.000000       546806         1.00
     3759.00     0.000000       547008         1.00
     3775.00     0.000000       547237         1.00
     3791.00     0.000000       547498         1.00
     3807.00     0.000000       547706         1.00
     3823.00     0.000000       547924         1.00
     3839.00     0.000000       548155         1.00
     3855.00     0.000000       548379         1.00
     3871.00     0.000000       548627         1.00
     3887.00     0.000000       548831         1.00
     3903.00     0.000000       549048         1.00
     3919.00     0.000000       549267         1.00
     3935.00     0.000000       549485         1.00
     3951.00     0.000000       549712         1.00
     3967.00     0.000000       549936         1.00
     3983.00     0.000000       550152         1.00
     3999.00     0.000000       550364         1.00
     4015.00     0.000000       550569         1.00
     4031.00     0.000000       550791         1.00
     4047.00     0.000000       550999         1.00
     4063.00     0.000000       551224         1.00
     4079.00     0.000000       551437         1.00
     4095.00     0.000000       551638         1.00
     4127.00     0.000000       552101         1.00
     4159.00     0.000000       552587         1.00
     4191.00     0.000000       553036         1.00
     4223.00     0.000000       553484         1.00
     4255.00     0.000000       553931         1.00
     4287.00     0.000000       554362         1.00
     4319.00     0.000000       554785         1.00
     4351.00     0.000000       555207         1.00
     4383.00     0.000000       555680         1.00
     4415.00     0.000000       556157         1.00
     4447.00     0.000000       556640         1.00
     4479.00     0.000000       557070         1.00
     4511.00     0.000000       557511         1.00
     4543.00     0.000000       557967         1.00
     4575.00     0.000000       558399         1.00
     4607.00     0.000000       558854         1.00
     4639.00     0.000000       559324         1.00
     4671.00     0.000000       559779         1.00
     4703.00     0.000000       560246         1.00
     4735.00     0.000000       560742         1.00
     4767.00     0.000000       561242         1.00
     4799.00     0.000000       561709         1.00
     4831.00     0.000000       562168         1.00
     4863.00     0.000000       562698         1.00
     4895.00     0.000000       563201         1.00
     4927.00     0.000000       563692         1.00
     4959.00     0.000000       564219         1.00
     4991.00     0.000000       564768         1.00
     5023.00     0.000000       565354         1.00
     5055.00     0.000000       565900         1.00
     5087.00     0.000000       566425         1.00
